from_lat,from_lon,to_lat,to_lon,km,source
13.40859,101.20776,13.98572,100.96352,81.4,google
13.40859,101.20776,13.83999,100.96635,64.2,google
13.40859,101.20776,15.53403,100.48399,309.9,google
13.40859,101.20776,16.0598,100.0351,378.1,google
13.40859,101.20776,15.10604,100.21214,264.1,google
13.40859,101.20776,13.83162,100.9114,62.1,google
14.83975,105.12624,15.61027,103.824,201.5,google
14.83975,105.12624,15.68264,100.46821,602.8,google
14.83975,105.12624,15.54663,102.97559,281.4,google
14.83975,105.12624,16.32573,99.63809,729.7,google
14.83975,105.12624,13.98572,100.96352,558.8,google
14.83975,105.12624,13.83999,100.96635,565.0,google
14.83975,105.12624,15.53403,100.48399,586.8,google
14.83975,105.12624,16.0598,100.0351,682.5,google
14.83975,105.12624,15.10604,100.21214,594.4,google
14.83975,105.12624,13.83162,100.9114,557.9,google
14.19173,100.81368,15.61027,103.824,426.7,google
14.19173,100.81368,15.68264,100.46821,208.7,google
14.19173,100.81368,15.54663,102.97559,324.9,google
14.19173,100.81368,16.32573,99.63809,294.7,google
14.19173,100.81368,13.98572,100.96352,45.8,google
14.19173,100.81368,13.83999,100.96635,59.8,google
14.19173,100.81368,15.53403,100.48399,192.7,google
14.19173,100.81368,16.0598,100.0351,260.9,google
14.19173,100.81368,15.10604,100.21214,146.9,google
14.19173,100.81368,13.83162,100.9114,53.0,google
13.93528,101.05366,15.61027,103.824,466.1,google
13.93528,101.05366,15.68264,100.46821,271.1,google
13.93528,101.05366,15.54663,102.97559,364.2,google
13.93528,101.05366,16.32573,99.63809,357.0,google
13.93528,101.05366,13.98572,100.96352,23.0,google
13.93528,101.05366,13.83999,100.96635,19.3,google
13.93528,101.05366,15.53403,100.48399,255.1,google
13.93528,101.05366,16.0598,100.0351,323.3,google
13.93528,101.05366,15.10604,100.21214,209.3,google
13.93528,101.05366,13.83162,100.9114,27.0,google
13.3375,101.08677,12.64045,102.0921,150.2,google
13.3375,101.08677,13.85167,101.0799,76.9,google
13.3375,101.08677,14.8798,100.3025,235.3,google
13.3375,101.08677,16.02498,103.84685,517.8,google
13.3375,101.08677,14.80226,101.89712,248.3,google
13.3375,101.08677,15.46899,100.15983,294.2,google
13.3375,101.08677,15.0652,104.05148,454.3,google
13.3375,101.08677,13.96135,101.88192,132.5,google
13.3375,101.08677,13.91039,101.65502,104.5,google
16.38124,103.22129,12.64045,102.0921,530.4,google
16.38124,103.22129,13.85167,101.0799,463.5,google
16.38124,103.22129,14.8798,100.3025,429.7,google
16.38124,103.22129,16.02498,103.84685,93.5,google
16.38124,103.22129,14.80226,101.89712,265.1,google
16.38124,103.22129,15.46899,100.15983,433.7,google
16.38124,103.22129,15.0652,104.05148,217.6,google
16.38124,103.22129,13.96135,101.88192,381.7,google
16.38124,103.22129,13.91039,101.65502,384.5,google
18.8401,98.98762,12.64045,102.0921,917.6,google
18.8401,98.98762,13.85167,101.0799,733.1,google
18.8401,98.98762,14.8798,100.3025,557.1,google
18.8401,98.98762,16.02498,103.84685,792.8,google
18.8401,98.98762,14.80226,101.89712,683.6,google
18.8401,98.98762,15.46899,100.15983,479.1,google
18.8401,98.98762,15.0652,104.05148,899.3,google
18.8401,98.98762,13.96135,101.88192,767.4,google
18.8401,98.98762,13.91039,101.65502,757.8,google
13.825,101.05471,12.64045,102.0921,203.3,google
13.825,101.05471,13.85167,101.0799,5.1,google
13.825,101.05471,14.8798,100.3025,194.0,google
13.825,101.05471,16.02498,103.84685,498.4,google
13.825,101.05471,14.80226,101.89712,214.7,google
13.825,101.05471,15.46899,100.15983,252.9,google
13.825,101.05471,15.0652,104.05148,447.4,google
13.825,101.05471,13.96135,101.88192,113.6,google
13.825,101.05471,13.91039,101.65502,91.7,google
13.61102,101.31725,12.64045,102.0921,176.3,google
13.61102,101.31725,13.85167,101.0799,52.0,google
13.61102,101.31725,14.8798,100.3025,233.2,google
13.61102,101.31725,16.02498,103.84685,470.3,google
13.61102,101.31725,14.80226,101.89712,200.8,google
13.61102,101.31725,15.46899,100.15983,292.2,google
13.61102,101.31725,15.0652,104.05148,406.8,google
13.61102,101.31725,13.96135,101.88192,85.0,google
13.61102,101.31725,13.91039,101.65502,57.0,google
14.65748,101.4045,12.64045,102.0921,324.4,google
14.65748,101.4045,13.85167,101.0799,142.9,google
14.65748,101.4045,14.8798,100.3025,150.0,google
14.65748,101.4045,16.02498,103.84685,353.5,google
14.65748,101.4045,14.80226,101.89712,71.2,google
14.65748,101.4045,15.46899,100.15983,209.0,google
14.65748,101.4045,15.0652,104.05148,335.9,google
14.65748,101.4045,13.96135,101.88192,146.5,google
14.65748,101.4045,13.91039,101.65502,149.3,google
13.40859,101.20776,12.64045,102.0921,153.1,google
13.40859,101.20776,13.85167,101.0799,58.2,google
13.40859,101.20776,14.8798,100.3025,238.3,google
13.40859,101.20776,16.02498,103.84685,501.5,google
13.40859,101.20776,14.80226,101.89712,231.9,google
13.40859,101.20776,15.46899,100.15983,297.3,google
13.40859,101.20776,15.0652,104.05148,438.0,google
13.40859,101.20776,13.96135,101.88192,116.1,google
13.40859,101.20776,13.91039,101.65502,88.1,google
14.83975,105.12624,12.64045,102.0921,538.5,google
14.83975,105.12624,13.85167,101.0799,553.6,google
14.83975,105.12624,14.8798,100.3025,583.0,google
14.83975,105.12624,16.02498,103.84685,208.4,google
14.83975,105.12624,14.80226,101.89712,369.7,google
14.83975,105.12624,15.46899,100.15983,615.1,google
14.83975,105.12624,15.0652,104.05148,149.8,google
14.83975,105.12624,13.96135,101.88192,435.6,google
14.83975,105.12624,13.91039,101.65502,474.8,google
14.19173,100.81368,12.64045,102.0921,286.9,google
14.19173,100.81368,13.85167,101.0799,71.9,google
14.19173,100.81368,14.8798,100.3025,121.2,google
14.19173,100.81368,16.02498,103.84685,454.8,google
14.19173,100.81368,14.80226,101.89712,171.1,google
14.19173,100.81368,15.46899,100.15983,180.2,google
14.19173,100.81368,15.0652,104.05148,435.8,google
14.19173,100.81368,13.96135,101.88192,136.7,google
14.19173,100.81368,13.91039,101.65502,127.1,google
13.93528,101.05366,12.64045,102.0921,216.1,google
13.93528,101.05366,13.85167,101.0799,14.0,google
13.93528,101.05366,14.8798,100.3025,183.6,google
13.93528,101.05366,16.02498,103.84685,494.1,google
13.93528,101.05366,14.80226,101.89712,210.4,google
13.93528,101.05366,15.46899,100.15983,242.5,google
13.93528,101.05366,15.0652,104.05148,465.1,google
13.93528,101.05366,13.96135,101.88192,120.4,google
13.93528,101.05366,13.91039,101.65502,98.4,google
16.01714,102.81953,13.67603,100.60363,432.2,google
16.01714,102.81953,16.28676,102.78511,40.1,google
16.01714,102.81953,14.78251,101.9564,201.7,google
16.01714,102.81953,14.71108,101.44291,246.6,google
16.01714,102.81953,14.71352,100.82881,335.3,google
16.01714,102.81953,14.73648,102.11758,188.8,google
16.01714,102.81953,15.86157,102.01584,112.6,google
16.01714,102.81953,17.01995,100.32026,384.2,google
16.01714,102.81953,14.9075,100.08686,439.0,google
16.01714,102.81953,14.57319,100.08287,417.7,google
14.72791,102.01368,13.67603,100.60363,266.4,google
14.72791,102.01368,16.28676,102.78511,208.8,google
14.72791,102.01368,14.78251,101.9564,16.1,google
14.72791,102.01368,14.71108,101.44291,83.0,google
14.72791,102.01368,14.71352,100.82881,169.5,google
14.72791,102.01368,14.73648,102.11758,16.2,google
14.72791,102.01368,15.86157,102.01584,165.4,google
14.72791,102.01368,17.01995,100.32026,388.0,google
14.72791,102.01368,14.9075,100.08686,273.2,google
14.72791,102.01368,14.57319,100.08287,251.9,google
15.00326,100.0304,13.67603,100.60363,195.5,google
15.00326,100.0304,16.28676,102.78511,430.8,google
15.00326,100.0304,14.78251,101.9564,264.4,google
15.00326,100.0304,14.71108,101.44291,200.6,google
15.00326,100.0304,14.71352,100.82881,113.8,google
15.00326,100.0304,14.73648,102.11758,284.9,google
15.00326,100.0304,15.86157,102.01584,317.4,google
15.00326,100.0304,17.01995,100.32026,269.7,google
15.00326,100.0304,14.9075,100.08686,19.5,google
15.00326,100.0304,14.57319,100.08287,62.0,google
15.2784,100.09664,13.67603,100.60363,217.1,google
15.2784,100.09664,16.28676,102.78511,403.6,google
15.2784,100.09664,14.78251,101.9564,248.3,google
15.2784,100.09664,14.71108,101.44291,206.5,google
15.2784,100.09664,14.71352,100.82881,119.7,google
15.2784,100.09664,14.73648,102.11758,268.7,google
15.2784,100.09664,15.86157,102.01584,290.2,google
15.2784,100.09664,17.01995,100.32026,225.3,google
15.2784,100.09664,14.9075,100.08686,47.9,google
15.2784,100.09664,14.57319,100.08287,90.4,google
16.2741,100.12904,13.67603,100.60363,314.9,google
16.2741,100.12904,16.28676,102.78511,391.2,google
16.2741,100.12904,14.78251,101.9564,324.7,google
16.2741,100.12904,14.71108,101.44291,281.7,google
16.2741,100.12904,14.71352,100.82881,217.5,google
16.2741,100.12904,14.73648,102.11758,345.1,google
16.2741,100.12904,15.86157,102.01584,273.7,google
16.2741,100.12904,17.01995,100.32026,103.3,google
16.2741,100.12904,14.9075,100.08686,161.7,google
16.2741,100.12904,14.57319,100.08287,204.2,google
17.22814,102.90926,13.67603,100.60363,557.8,google
17.22814,102.90926,16.28676,102.78511,117.3,google
17.22814,102.90926,14.78251,101.9564,327.4,google
17.22814,102.90926,14.71108,101.44291,372.3,google
17.22814,102.90926,14.71352,100.82881,439.6,google
17.22814,102.90926,14.73648,102.11758,314.5,google
17.22814,102.90926,15.86157,102.01584,220.3,google
17.22814,102.90926,17.01995,100.32026,389.6,google
17.22814,102.90926,14.9075,100.08686,519.1,google
17.22814,102.90926,14.57319,100.08287,543.4,google
13.91644,101.04417,13.67603,100.60363,77.2,google
13.91644,101.04417,16.28676,102.78511,403.6,google
13.91644,101.04417,14.78251,101.9564,209.3,google
13.91644,101.04417,14.71108,101.44291,145.4,google
13.91644,101.04417,14.71352,100.82881,115.4,google
13.91644,101.04417,14.73648,102.11758,229.8,google
13.91644,101.04417,15.86157,102.01584,309.8,google
13.91644,101.04417,17.01995,100.32026,427.8,google
13.91644,101.04417,14.9075,100.08686,196.1,google
13.91644,101.04417,14.57319,100.08287,178.0,google
13.84778,101.06088,13.67603,100.60363,75.3,google
13.84778,101.06088,16.28676,102.78511,417.6,google
13.84778,101.06088,14.78251,101.9564,217.9,google
13.84778,101.06088,14.71108,101.44291,159.5,google
13.84778,101.06088,14.71352,100.82881,129.5,google
13.84778,101.06088,14.73648,102.11758,217.9,google
13.84778,101.06088,15.86157,102.01584,323.9,google
13.84778,101.06088,17.01995,100.32026,448.0,google
13.84778,101.06088,14.9075,100.08686,210.3,google
13.84778,101.06088,14.57319,100.08287,174.4,google
13.6796,100.90547,13.67603,100.60363,47.2,google
13.6796,100.90547,16.28676,102.78511,429.0,google
13.6796,100.90547,14.78251,101.9564,236.4,google
13.6796,100.90547,14.71108,101.44291,205.1,google
13.6796,100.90547,14.71352,100.82881,164.1,google
13.6796,100.90547,14.73648,102.11758,236.4,google
13.6796,100.90547,15.86157,102.01584,369.5,google
13.6796,100.90547,17.01995,100.32026,438.1,google
13.6796,100.90547,14.9075,100.08686,207.2,google
13.6796,100.90547,14.57319,100.08287,171.3,google
13.7209,100.80069,13.67603,100.60363,34.3,google
13.7209,100.80069,16.28676,102.78511,447.9,google
13.7209,100.80069,14.78251,101.9564,253.6,google
13.7209,100.80069,14.71108,101.44291,189.7,google
13.7209,100.80069,14.71352,100.82881,148.8,google
13.7209,100.80069,14.73648,102.11758,274.0,google
13.7209,100.80069,15.86157,102.01584,354.1,google
13.7209,100.80069,17.01995,100.32026,422.7,google
13.7209,100.80069,14.9075,100.08686,191.9,google
13.7209,100.80069,14.57319,100.08287,155.9,google
16.01714,102.81953,15.18526,100.23194,371.0,google
16.01714,102.81953,14.18789,100.47625,391.4,google
16.01714,102.81953,15.05041,101.70358,198.1,google
16.01714,102.81953,13.40652,101.20732,403.8,google
16.01714,102.81953,13.7447,102.324,317.8,google
16.01714,102.81953,14.62893,103.40957,212.6,google
16.01714,102.81953,15.3708,100.13534,385.8,google
16.01714,102.81953,13.82633,101.25721,376.9,google
16.01714,102.81953,13.97256,102.7732,273.7,google
16.01714,102.81953,13.95154,100.97472,383.3,google
14.72791,102.01368,15.18526,100.23194,247.9,google
14.72791,102.01368,14.18789,100.47625,225.7,google
14.72791,102.01368,15.05041,101.70358,65.6,google
14.72791,102.01368,13.40652,101.20732,211.0,google
14.72791,102.01368,13.7447,102.324,166.6,google
14.72791,102.01368,14.62893,103.40957,157.7,google
14.72791,102.01368,15.3708,100.13534,262.8,google
14.72791,102.01368,13.82633,101.25721,184.1,google
14.72791,102.01368,13.97256,102.7732,176.6,google
14.72791,102.01368,13.95154,100.97472,217.6,google
15.00326,100.0304,15.18526,100.23194,54.3,google
15.00326,100.0304,14.18789,100.47625,134.6,google
15.00326,100.0304,15.05041,101.70358,236.1,google
15.00326,100.0304,13.40652,101.20732,277.3,google
15.00326,100.0304,13.7447,102.324,323.9,google
15.00326,100.0304,14.62893,103.40957,426.4,google
15.00326,100.0304,15.3708,100.13534,66.1,google
15.00326,100.0304,13.82633,101.25721,257.1,google
15.00326,100.0304,13.97256,102.7732,381.6,google
15.00326,100.0304,13.95154,100.97472,204.0,google
15.2784,100.09664,15.18526,100.23194,27.1,google
15.2784,100.09664,14.18789,100.47625,161.0,google
15.2784,100.09664,15.05041,101.70358,208.9,google
15.2784,100.09664,13.40652,101.20732,294.3,google
15.2784,100.09664,13.7447,102.324,340.8,google
15.2784,100.09664,14.62893,103.40957,410.2,google
15.2784,100.09664,15.3708,100.13534,21.7,google
15.2784,100.09664,13.82633,101.25721,257.5,google
15.2784,100.09664,13.97256,102.7732,398.5,google
15.2784,100.09664,13.95154,100.97472,220.8,google
16.2741,100.12904,15.18526,100.23194,124.9,google
16.2741,100.12904,14.18789,100.47625,258.8,google
16.2741,100.12904,15.05041,101.70358,285.3,google
16.2741,100.12904,13.40652,101.20732,392.1,google
16.2741,100.12904,13.7447,102.324,438.6,google
16.2741,100.12904,14.62893,103.40957,486.6,google
16.2741,100.12904,15.3708,100.13534,102.9,google
16.2741,100.12904,13.82633,101.25721,355.3,google
16.2741,100.12904,13.97256,102.7732,496.3,google
16.2741,100.12904,13.95154,100.97472,318.6,google
17.22814,102.90926,15.18526,100.23194,489.8,google
17.22814,102.90926,14.18789,100.47625,517.1,google
17.22814,102.90926,15.05041,101.70358,323.7,google
17.22814,102.90926,13.40652,101.20732,529.5,google
17.22814,102.90926,13.7447,102.324,457.3,google
17.22814,102.90926,14.62893,103.40957,359.4,google
17.22814,102.90926,15.3708,100.13534,495.4,google
17.22814,102.90926,13.82633,101.25721,502.6,google
17.22814,102.90926,13.97256,102.7732,413.2,google
17.22814,102.90926,13.95154,100.97472,509.0,google
13.91644,101.04417,15.18526,100.23194,202.6,google
13.91644,101.04417,14.18789,100.47625,104.0,google
13.91644,101.04417,15.05041,101.70358,202.4,google
13.91644,101.04417,13.40652,101.20732,65.6,google
13.91644,101.04417,13.7447,102.324,178.3,google
13.91644,101.04417,14.62893,103.40957,366.0,google
13.91644,101.04417,15.3708,100.13534,229.9,google
13.91644,101.04417,13.82633,101.25721,43.7,google
13.91644,101.04417,13.97256,102.7732,239.8,google
13.91644,101.04417,13.95154,100.97472,11.7,google
13.84778,101.06088,15.18526,100.23194,222.8,google
13.84778,101.06088,14.18789,100.47625,104.5,google
13.84778,101.06088,15.05041,101.70358,216.4,google
13.84778,101.06088,13.40652,101.20732,61.7,google
13.84778,101.06088,13.7447,102.324,169.7,google
13.84778,101.06088,14.62893,103.40957,357.4,google
13.84778,101.06088,15.3708,100.13534,250.1,google
13.84778,101.06088,13.82633,101.25721,35.2,google
13.84778,101.06088,13.97256,102.7732,231.2,google
13.84778,101.06088,13.95154,100.97472,25.8,google
13.6796,100.90547,15.18526,100.23194,212.9,google
13.6796,100.90547,14.18789,100.47625,102.2,google
13.6796,100.90547,15.05041,101.70358,262.0,google
13.6796,100.90547,13.40652,101.20732,53.1,google
13.6796,100.90547,13.7447,102.324,164.6,google
13.6796,100.90547,14.62893,103.40957,352.3,google
13.6796,100.90547,15.3708,100.13534,240.2,google
13.6796,100.90547,13.82633,101.25721,59.9,google
13.6796,100.90547,13.97256,102.7732,226.1,google
13.6796,100.90547,13.95154,100.97472,43.0,google
13.7209,100.80069,15.18526,100.23194,197.6,google
13.7209,100.80069,14.18789,100.47625,86.9,google
13.7209,100.80069,15.05041,101.70358,246.7,google
13.7209,100.80069,13.40652,101.20732,70.4,google
13.7209,100.80069,13.7447,102.324,177.9,google
13.7209,100.80069,14.62893,103.40957,365.6,google
13.7209,100.80069,15.3708,100.13534,224.8,google
13.7209,100.80069,13.82633,101.25721,73.2,google
13.7209,100.80069,13.97256,102.7732,239.4,google
13.7209,100.80069,13.95154,100.97472,43.5,google
16.01714,102.81953,13.3375,101.08677,419.5,google
16.01714,102.81953,16.38124,103.22129,78.3,google
16.01714,102.81953,18.8401,98.98762,698.3,google
16.01714,102.81953,13.825,101.05471,394.7,google
16.01714,102.81953,13.61102,101.31725,370.6,google
16.01714,102.81953,14.65748,101.4045,252.9,google
16.01714,102.81953,13.40859,101.20776,403.0,google
16.01714,102.81953,14.83975,105.12624,331.3,google
16.01714,102.81953,14.19173,100.81368,354.0,google
16.01714,102.81953,13.93528,101.05366,382.1,google
14.72791,102.01368,13.3375,101.08677,226.7,google
14.72791,102.01368,16.38124,103.22129,272.0,google
14.72791,102.01368,18.8401,98.98762,702.1,google
14.72791,102.01368,13.825,101.05471,207.0,google
14.72791,102.01368,13.61102,101.31725,177.9,google
14.72791,102.01368,14.65748,101.4045,90.8,google
14.72791,102.01368,13.40859,101.20776,210.3,google
14.72791,102.01368,14.83975,105.12624,356.6,google
14.72791,102.01368,14.19173,100.81368,188.3,google
14.72791,102.01368,13.93528,101.05366,203.6,google
15.00326,100.0304,13.3375,101.08677,269.4,google
15.00326,100.0304,16.38124,103.22129,483.1,google
15.00326,100.0304,18.8401,98.98762,550.7,google
15.00326,100.0304,13.825,101.05471,224.5,google
15.00326,100.0304,13.61102,101.31725,261.2,google
15.00326,100.0304,14.65748,101.4045,193.8,google
15.00326,100.0304,13.40859,101.20776,276.5,google
15.00326,100.0304,14.83975,105.12624,625.3,google
15.00326,100.0304,14.19173,100.81368,155.3,google
15.00326,100.0304,13.93528,101.05366,218.7,google
15.2784,100.09664,13.3375,101.08677,286.4,google
15.2784,100.09664,16.38124,103.22129,455.9,google
15.2784,100.09664,18.8401,98.98762,506.3,google
15.2784,100.09664,13.825,101.05471,249.3,google
15.2784,100.09664,13.61102,101.31725,286.0,google
15.2784,100.09664,14.65748,101.4045,199.7,google
15.2784,100.09664,13.40859,101.20776,293.5,google
15.2784,100.09664,14.83975,105.12624,609.2,google
15.2784,100.09664,14.19173,100.81368,172.2,google
15.2784,100.09664,13.93528,101.05366,235.5,google
16.2741,100.12904,13.3375,101.08677,384.2,google
16.2741,100.12904,16.38124,103.22129,429.2,google
16.2741,100.12904,18.8401,98.98762,417.5,google
16.2741,100.12904,13.825,101.05471,347.1,google
16.2741,100.12904,13.61102,101.31725,383.8,google
16.2741,100.12904,14.65748,101.4045,284.6,google
16.2741,100.12904,13.40859,101.20776,391.3,google
16.2741,100.12904,14.83975,105.12624,685.6,google
16.2741,100.12904,14.19173,100.81368,270.0,google
16.2741,100.12904,13.93528,101.05366,333.3,google
17.22814,102.90926,13.3375,101.08677,545.2,google
17.22814,102.90926,16.38124,103.22129,138.8,google
17.22814,102.90926,18.8401,98.98762,632.1,google
17.22814,102.90926,13.825,101.05471,520.4,google
17.22814,102.90926,13.61102,101.31725,496.3,google
17.22814,102.90926,14.65748,101.4045,378.6,google
17.22814,102.90926,13.40859,101.20776,528.7,google
17.22814,102.90926,14.83975,105.12624,421.8,google
17.22814,102.90926,14.19173,100.81368,479.7,google
17.22814,102.90926,13.93528,101.05366,507.8,google
13.91644,101.04417,13.3375,101.08677,78.6,google
13.91644,101.04417,16.38124,103.22129,466.7,google
13.91644,101.04417,18.8401,98.98762,714.6,google
13.91644,101.04417,13.825,101.05471,11.6,google
13.91644,101.04417,13.61102,101.31725,61.9,google
13.91644,101.04417,14.65748,101.4045,138.7,google
13.91644,101.04417,13.40859,101.20776,64.8,google
13.91644,101.04417,14.83975,105.12624,564.9,google
13.91644,101.04417,14.19173,100.81368,56.7,google
13.91644,101.04417,13.93528,101.05366,13.0,google
13.84778,101.06088,13.3375,101.08677,74.7,google
13.84778,101.06088,16.38124,103.22129,480.8,google
13.84778,101.06088,18.8401,98.98762,734.8,google
13.84778,101.06088,13.825,101.05471,7.7,google
13.84778,101.06088,13.61102,101.31725,53.3,google
13.84778,101.06088,14.65748,101.4045,152.7,google
13.84778,101.06088,13.40859,101.20776,60.9,google
13.84778,101.06088,14.83975,105.12624,556.3,google
13.84778,101.06088,14.19173,100.81368,70.7,google
13.84778,101.06088,13.93528,101.05366,27.1,google
13.6796,100.90547,13.3375,101.08677,57.6,google
13.6796,100.90547,16.38124,103.22129,492.2,google
13.6796,100.90547,18.8401,98.98762,724.9,google
13.6796,100.90547,13.825,101.05471,34.2,google
13.6796,100.90547,13.61102,101.31725,53.0,google
13.6796,100.90547,14.65748,101.4045,198.3,google
13.6796,100.90547,13.40859,101.20776,52.3,google
13.6796,100.90547,14.83975,105.12624,551.2,google
13.6796,100.90547,14.19173,100.81368,75.4,google
13.6796,100.90547,13.93528,101.05366,53.7,google
13.7209,100.80069,13.3375,101.08677,62.5,google
13.7209,100.80069,16.38124,103.22129,511.0,google
13.7209,100.80069,18.8401,98.98762,709.5,google
13.7209,100.80069,13.825,101.05471,41.3,google
13.7209,100.80069,13.61102,101.31725,66.3,google
13.7209,100.80069,14.65748,101.4045,183.0,google
13.7209,100.80069,13.40859,101.20776,69.6,google
13.7209,100.80069,14.83975,105.12624,564.5,google
13.7209,100.80069,14.19173,100.81368,77.8,google
13.7209,100.80069,13.93528,101.05366,60.8,google
16.01714,102.81953,14.72791,102.01368,195.3,google
16.01714,102.81953,15.00326,100.0304,403.4,google
16.01714,102.81953,15.2784,100.09664,383.5,google
16.01714,102.81953,16.2741,100.12904,383.0,google
16.01714,102.81953,17.22814,102.90926,152.1,google
16.01714,102.81953,13.91644,101.04417,387.8,google
16.01714,102.81953,13.84778,101.06088,393.4,google
16.01714,102.81953,13.6796,100.90547,443.0,google
16.01714,102.81953,13.7209,100.80069,431.9,google
14.72791,102.01368,16.01714,102.81953,196.6,google
14.72791,102.01368,15.00326,100.0304,284.3,google
14.72791,102.01368,15.2784,100.09664,260.4,google
14.72791,102.01368,16.2741,100.12904,337.3,google
14.72791,102.01368,17.22814,102.90926,320.8,google
14.72791,102.01368,13.91644,101.04417,212.0,google
14.72791,102.01368,13.84778,101.06088,204.8,google
14.72791,102.01368,13.6796,100.90547,223.1,google
14.72791,102.01368,13.7209,100.80069,266.2,google
15.00326,100.0304,16.01714,102.81953,410.7,google
15.00326,100.0304,14.72791,102.01368,278.6,google
15.00326,100.0304,15.2784,100.09664,52.7,google
15.00326,100.0304,16.2741,100.12904,168.6,google
15.00326,100.0304,17.22814,102.90926,527.0,google
15.00326,100.0304,13.91644,101.04417,219.0,google
15.00326,100.0304,13.84778,101.06088,223.2,google
15.00326,100.0304,13.6796,100.90547,222.2,google
15.00326,100.0304,13.7209,100.80069,211.1,google
15.2784,100.09664,16.01714,102.81953,383.5,google
15.2784,100.09664,14.72791,102.01368,262.4,google
15.2784,100.09664,15.00326,100.0304,43.9,google
15.2784,100.09664,16.2741,100.12904,124.2,google
15.2784,100.09664,17.22814,102.90926,499.8,google
15.2784,100.09664,13.91644,101.04417,235.8,google
15.2784,100.09664,13.84778,101.06088,248.0,google
15.2784,100.09664,13.6796,100.90547,239.2,google
15.2784,100.09664,13.7209,100.80069,228.1,google
16.2741,100.12904,16.01714,102.81953,382.7,google
16.2741,100.12904,14.72791,102.01368,338.8,google
16.2741,100.12904,15.00326,100.0304,157.7,google
16.2741,100.12904,15.2784,100.09664,114.1,google
16.2741,100.12904,17.22814,102.90926,463.8,google
16.2741,100.12904,13.91644,101.04417,333.6,google
16.2741,100.12904,13.84778,101.06088,345.8,google
16.2741,100.12904,13.6796,100.90547,337.0,google
16.2741,100.12904,13.7209,100.80069,325.9,google
17.22814,102.90926,16.01714,102.81953,153.5,google
17.22814,102.90926,14.72791,102.01368,321.0,google
17.22814,102.90926,15.00326,100.0304,522.2,google
17.22814,102.90926,15.2784,100.09664,502.2,google
17.22814,102.90926,16.2741,100.12904,445.0,google
17.22814,102.90926,13.91644,101.04417,513.5,google
17.22814,102.90926,13.84778,101.06088,519.1,google
17.22814,102.90926,13.6796,100.90547,568.7,google
17.22814,102.90926,13.7209,100.80069,557.6,google
13.91644,101.04417,16.01714,102.81953,391.4,google
13.91644,101.04417,14.72791,102.01368,203.0,google
13.91644,101.04417,15.00326,100.0304,224.7,google
13.91644,101.04417,15.2784,100.09664,227.6,google
13.91644,101.04417,16.2741,100.12904,332.6,google
13.91644,101.04417,17.22814,102.90926,515.5,google
13.91644,101.04417,13.84778,101.06088,10.3,google
13.91644,101.04417,13.6796,100.90547,39.3,google
13.91644,101.04417,13.7209,100.80069,48.0,google
13.84778,101.06088,16.01714,102.81953,405.4,google
13.84778,101.06088,14.72791,102.01368,202.4,google
13.84778,101.06088,15.00326,100.0304,227.9,google
13.84778,101.06088,15.2784,100.09664,247.8,google
13.84778,101.06088,16.2741,100.12904,352.7,google
13.84778,101.06088,17.22814,102.90926,529.6,google
13.84778,101.06088,13.91644,101.04417,14.0,google
13.84778,101.06088,13.6796,100.90547,36.1,google
13.84778,101.06088,13.7209,100.80069,46.2,google
13.6796,100.90547,16.01714,102.81953,416.9,google
13.6796,100.90547,14.72791,102.01368,220.9,google
13.6796,100.90547,15.00326,100.0304,224.8,google
13.6796,100.90547,15.2784,100.09664,237.9,google
13.6796,100.90547,16.2741,100.12904,342.8,google
13.6796,100.90547,17.22814,102.90926,541.0,google
13.6796,100.90547,13.91644,101.04417,40.6,google
13.6796,100.90547,13.84778,101.06088,33.7,google
13.6796,100.90547,13.7209,100.80069,17.2,google
13.7209,100.80069,16.01714,102.81953,435.7,google
13.7209,100.80069,14.72791,102.01368,234.2,google
13.7209,100.80069,15.00326,100.0304,209.5,google
13.7209,100.80069,15.2784,100.09664,222.5,google
13.7209,100.80069,16.2741,100.12904,327.5,google
13.7209,100.80069,17.22814,102.90926,559.8,google
13.7209,100.80069,13.91644,101.04417,47.8,google
13.7209,100.80069,13.84778,101.06088,40.8,google
13.7209,100.80069,13.6796,100.90547,13.8,google
16.01714,102.81953,15.61027,103.824,138.3,google
16.01714,102.81953,15.68264,100.46821,326.1,google
16.01714,102.81953,15.54663,102.97559,68.5,google
16.01714,102.81953,16.32573,99.63809,444.5,google
16.01714,102.81953,13.98572,100.96352,378.6,google
16.01714,102.81953,13.83999,100.96635,396.2,google
16.01714,102.81953,15.53403,100.48399,342.4,google
16.01714,102.81953,16.0598,100.0351,382.4,google
16.01714,102.81953,15.10604,100.21214,371.5,google
16.01714,102.81953,13.83162,100.9114,395.7,google
14.72791,102.01368,15.61027,103.824,265.2,google
14.72791,102.01368,15.68264,100.46821,256.8,google
14.72791,102.01368,15.54663,102.97559,163.3,google
14.72791,102.01368,16.32573,99.63809,383.7,google
14.72791,102.01368,13.98572,100.96352,212.8,google
14.72791,102.01368,13.83999,100.96635,214.1,google
14.72791,102.01368,15.53403,100.48399,240.8,google
14.72791,102.01368,16.0598,100.0351,336.6,google
14.72791,102.01368,15.10604,100.21214,248.5,google
14.72791,102.01368,13.83162,100.9114,221.8,google
15.00326,100.0304,15.61027,103.824,515.0,google
15.00326,100.0304,15.68264,100.46821,118.9,google
